Country,Year,Month,Average Surface Temperature
Cote d'Ivoire,2035,12,25.5837509330604
Croatia,2025,1,6.427258789820371
Croatia,2025,2,6.628456531111624
Croatia,2025,3,9.039036532435603
Croatia,2025,4,12.431968198686263
Croatia,2025,5,15.790228686318187
Croatia,2025,6,18.32930389319972
Croatia,2025,7,19.519689448531608
Croatia,2025,8,19.109391702754692
Croatia,2025,9,17.14642871742126
Croatia,2025,10,14.001331255073637
Croatia,2025,11,10.389643769221038
Croatia,2025,12,7.394425394178143
Croatia,2026,1,6.488516231617723
Croatia,2026,2,6.694412232370269
Croatia,2026,3,9.107883641075205
Croatia,2026,4,12.502405099186035
Croatia,2026,5,15.861389462684201
Croatia,2026,6,18.40068879203045
Croatia,2026,7,19.591095342007065
Croatia,2026,8,19.180842551654678
Croatia,2026,9,17.218106034161792
Croatia,2026,10,14.073504566757947
Croatia,2026,11,10.462601080552304
Croatia,2026,12,7.468403650583241
Croatia,2027,1,6.550814908086068
Croatia,2027,2,6.7616157461607145
Croatia,2027,3,9.178148588010117
Croatia,2027,4,12.574395829070454
Croatia,2027,5,15.934208542313172
Croatia,2027,6,18.473807468214545
Croatia,2027,7,19.66428400460154
Croatia,2027,8,19.254101196552256
Croatia,2027,9,17.291594726325457
Croatia,2027,10,14.147473903224636
Croatia,2027,11,10.53732265351664
Croatia,2027,12,7.544100510324824
Croatia,2028,1,6.6141725444185795
Croatia,2028,2,6.830085503105693
Croatia,2028,3,9.249850455603337
Croatia,2028,4,12.647960068713473
Croatia,2028,5,16.008706149889804
Croatia,2028,6,18.548680637047255
Croatia,2028,7,19.739276588484245
Croatia,2028,8,19.329189172772203
Croatia,2028,9,17.366916658696027
Croatia,2028,10,14.223261405089033
Croatia,2028,11,10.613830850744307
Croatia,2028,12,7.621538504362434
Croatia,2029,1,6.67860691304395
Croatia,2029,2,6.899839981878358
Croatia,2029,3,9.323008375021345
Croatia,2029,4,12.723117548129267
Croatia,2029,5,16.0849025605321
Croatia,2029,6,18.625329065042934
Croatia,2029,7,19.81609429787295
Croatia,2029,8,19.406128068560974
Croatia,2029,9,17.444093749790227
Croatia,2029,10,14.300889267401544
Croatia,2029,11,10.692148090177398
Croatia,2029,12,7.7007402198078125
Croatia,2030,1,6.744135833666405
Croatia,2030,2,6.9708977092204805
Croatia,2030,3,9.397641526354164
Croatia,2030,4,12.79988804702316
Croatia,2030,5,16.16281809987504
Croatia,2030,6,18.70377357007328
Croatia,2030,7,19.894758389161325
Croatia,2030,8,19.484939525039408
Croatia,2030,9,17.523147971854087
Croatia,2030,10,14.380379739796808
Croatia,2030,11,10.77229684510985
Croatia,2030,12,7.781728299917631
Croatia,2031,1,6.810777173309361
Croatia,2031,2,7.043277260033392
Croatia,2031,3,9.473769138644457
Croatia,2031,4,12.878291394875305
Croatia,2031,5,16.242473144136056
Croatia,2031,6,18.784035021334603
Croatia,2031,7,19.975290170846165
Croatia,2031,8,19.565645236399178
Croatia,2031,9,17.604101350921155
Croatia,2031,10,14.461755126515527
Croatia,2031,11,10.854299644256571
Croatia,2031,12,7.864525444217179
Croatia,2032,1,6.878548846391823
Croatia,2032,2,7.116997257356161
Croatia,2032,3,9.551410489902082
Croatia,2032,4,12.958347470951594
Croatia,2032,5,16.323888120078664
Croatia,2032,6,18.866134339460586
Croatia,2032,7,20.05771100369475
Croatia,2032,8,19.64826694976091
Croatia,2032,9,17.686975966867067
Croatia,2032,10,14.545037786404464
Croatia,2032,11,10.938179071778904
Croatia,2032,12,7.949154408391223
Croatia,2033,1,6.9474688147101915
Croatia,2033,2,7.192076372482006
Croatia,2033,3,9.630584907180491
Croatia,2033,4,13.040076204329125
Croatia,2033,5,16.407083505183437
Croatia,2033,6,18.95009249654413
Croatia,2033,7,20.142042300723006
Croatia,2033,8,19.73282646536336
Croatia,2033,9,17.77179395343137
Croatia,2033,10,14.630250133040136
Croatia,2033,11,11.023957767346474
Croatia,2033,12,8.035638004505927
Croatia,2034,1,7.017555087551045
Croatia,2034,2,7.26853332497285
Croatia,2034,3,9.71131176659128
Croatia,2034,4,13.123497574016255
Croatia,2034,5,16.492079827567977
Croatia,2034,6,19.03593051617736
Croatia,2034,7,20.228305527246448
Croatia,2034,8,19.819345636581602
Croatia,2034,9,17.858577498315753
Croatia,2034,10,14.717414634688794
Croatia,2034,11,11.111658426129907
Croatia,2034,12,8.123999100976107
Croatia,2035,1,7.088825721698413
Croatia,2035,2,7.346386882692059
Croatia,2035,3,9.793610493391498
Croatia,2035,4,13.208631608916221
Croatia,2035,5,16.578897666125158
Croatia,2035,6,19.123669473473456
Croatia,2035,7,20.316522200945656
Croatia,2035,8,19.90784636992339
Croatia,2035,9,17.9473488431222
Croatia,2035,10,14.806553814459221
Croatia,2035,11,11.201303798931804
Croatia,2035,12,8.214260622565234
Cuba,2025,1,23.654243326623146
Cuba,2025,2,25.36300706453858
Cuba,2025,3,26.410948358055066
Cuba,2025,4,27.061783095662577
Cuba,2025,5,27.47154437013978
Cuba,2025,6,27.711083468556353
Cuba,2025,7,27.78857086208245
Cuba,2025,8,27.671997195914628
Cuba,2025,9,27.311674279165345
Cuba,2025,10,26.662736074785244
Cuba,2025,11,25.707639689445386
Cuba,2025,12,24.47866636343042
Cuba,2026,1,23.685772834135605
Cuba,2026,2,25.402068731401414
Cuba,2026,3,26.455764427079885
Cuba,2026,4,27.11090881632572
Cuba,2026,5,27.5237984616042
Cuba,2026,6,27.765478582671676
Cuba,2026,7,27.844244046443237
Cuba,2026,8,27.72814035680949
Cuba,2026,9,27.36746464468615
Cuba,2026,10,26.71726665778715
Cuba,2026,11,25.759849750543253
Cuba,2026,12,24.527271874086182
Cuba,2027,1,23.718113867250395
Cuba,2027,2,25.44210673276848
Cuba,2027,3,26.50168920530723
Cuba,2027,4,27.161245704123758
Cuba,2027,5,27.57733877883311
Cuba,2027,6,27.82121009931234
Cuba,2027,7,27.90128144560822
Cuba,2027,8,27.78565569785951
Cuba,2027,9,27.42461782611008
Cuba,2027,10,26.77313588032939
Cuba,2027,11,25.813361980174705
Cuba,2027,12,24.57713330502247
Cuba,2028,1,23.751284240855057
Cuba,2028,2,25.483139512406524
Cuba,2028,3,26.548741711675575
Cuba,2028,4,27.212813299477602
Cuba,2028,5,27.632185329989625
Cuba,2028,6,27.87829844067619
Cuba,2028,7,27.959703842167983
Cuba,2028,8,27.844564308224108
Cuba,2028,9,27.483155165559765
Cuba,2028,10,26.8303652837576
Cuba,2028,11,25.86819806519361
Cuba,2028,12,24.628272434893915
Cuba,2029,1,23.785301817771142
Cuba,2029,2,25.52518556281302
Cuba,2029,3,26.59694101468358
Cuba,2029,4,27.265631193157787
Cuba,2029,5,27.6883581744014
Cuba,2029,6,27.936764080933244
Cuba,2029,7,28.01953207142742
Cuba,2029,8,27.904887330686506
Cuba,2029,9,27.54309805950561
Cuba,2029,10,26.88897646458736
Cuba,2029,11,25.924379748409592
Cuba,2029,12,24.680711099151267
Cuba,2030,1,23.82018450875057
Cuba,2030,2,25.56826342525983
Cuba,2030,3,26.646306232346433
Cuba,2030,4,27.319719026248094
Cuba,2030,5,27.745877422560625
Cuba,2030,6,27.99662754624387
Cuba,2030,7,28.080787021489414
Cuba,2030,8,27.966645961588256
Cuba,2030,9,27.604467958871282
Cuba,2030,10,26.9489910745624
Cuba,2030,11,25.981928828708078
Cuba,2030,12,24.734471190055956
Cuba,2031,1,23.855950272584778
Cuba,2031,2,25.612391689833203
Cuba,2031,3,26.696856532392303
Cuba,2031,4,27.375096490352917
Cuba,2031,5,27.804763236204053
Cuba,2031,6,28.057909414846108
Cuba,2031,7,28.143489633367608
Cuba,2031,8,28.02986145100749
Cuba,2031,9,27.667286369059184
Cuba,2031,10,27.010430820712827
Cuba,2031,11,26.040867161039387
Cuba,2031,12,24.78957465682197
Cuba,2032,1,23.892617116119254
Cuba,2032,2,25.65758899546654
Cuba,2032,3,26.748611132131373
Cuba,2032,4,27.43178332750267
Cuba,2032,5,27.8650358284076
Cuba,2032,6,28.120630317055657
Cuba,2032,7,28.20766090093548
Cuba,2032,8,28.094555102686172
Cuba,2032,9,27.731574849954086
Cuba,2032,10,27.073317465406035
Cuba,2032,11,26.101216656527868
Cuba,2032,12,24.846043505554007
Cuba,2033,1,23.930203094235367
Cuba,2033,2,25.7038740300095
Cuba,2033,3,26.80158929863046
Cuba,2033,4,27.48979933026294
Cuba,2033,5,27.926715463480832
Cuba,2033,6,28.184810935320456
Cuba,2033,7,28.2733218710282
Cuba,2033,8,28.160748274095567
Cuba,2033,9,27.797355016039546
Cuba,2033,10,27.137672826361268
Cuba,2033,11,26.162999282424607
Cuba,2033,12,24.903899799389364
Cuba,2034,1,23.96872631005408
Cuba,2034,2,25.75126553026803
Cuba,2034,3,26.855810348745763
Cuba,2034,4,27.549164341774485
Cuba,2034,5,27.989822457207083
Cuba,2034,6,28.250472004253425
Cuba,2034,7,28.34049364348266
Cuba,2034,8,28.228462376585412
Cuba,2034,9,27.864648536401546
Cuba,2034,10,27.203518776718738
Cuba,2034,11,26.226237062245673
Cuba,2034,12,24.963165658472462
Cuba,2035,1,24.008204914819544
Cuba,2035,2,25.799782282048
Cuba,2035,3,26.911293649046456
Cuba,2035,4,27.609898255778717
Cuba,2035,5,28.05437717670884
Cuba,2035,6,28.31763431075251
Cuba,2035,7,28.409197371133814
Cuba,2035,8,28.297718875285682
Cuba,2035,9,27.933477134757595
Cuba,2035,10,27.270877245086922
Cuba,2035,11,26.290952075746645
Cuba,2035,12,25.02386326001306
Cyprus,2025,1,17.262906493758237
Cyprus,2025,2,17.528978155497498
Cyprus,2025,3,18.593715887615872
Cyprus,2025,4,20.04615539696988
Cyprus,2025,5,21.508846435140185
Cyprus,2025,6,22.66035378826291
Cyprus,2025,7,23.257758266951896
Cyprus,2025,8,23.15915769622461
Cyprus,2025,9,22.346167905344373
Cyprus,2025,10,20.94642371777536
Cyprus,2025,11,19.25607994103939
Cyprus,2025,12,17.762312356609073
Cyprus,2026,1,17.308409324771674
Cyprus,2026,2,17.58024492111599
Cyprus,2026,3,18.649046048919445
Cyprus,2026,4,20.104257968891943
Cyprus,2026,5,21.568770449463955
Cyprus,2026,6,22.721418756632374
Cyprus,2026,7,23.319484643930082
Cyprus,2026,8,23.22119734226453
Cyprus,2026,9,22.40823454985457
Cyprus,2026,10,21.008223422087212
Cyprus,2026,11,19.31724156144719
Cyprus,2026,12,17.822318007439208
Cyprus,2027,1,17.354864580743197
Cyprus,2027,2,17.632646305600247
Cyprus,2027,3,18.70565875862394
Cyprus,2027,4,20.163759271778872
Cyprus,2027,5,21.630180147804822
Cyprus,2027,6,22.784029650022603
Cyprus,2027,7,23.382792992278155
Cyprus,2027,8,23.28483332886117
Cyprus,2027,9,22.4718927443364
Cyprus,2027,10,21.071593243513234
Cyprus,2027,11,19.3799377412588
Cyprus,2027,12,17.88381105249664
Cyprus,2028,1,17.402290085909954
Cyprus,2028,2,17.68620079610355
Cyprus,2028,3,18.76357311304764
Cyprus,2028,4,20.224678957450124
Cyprus,2028,5,21.69309568376866
Cyprus,2028,6,22.848207070089302
Cyprus,2028,7,23.447704308037828
Cyprus,2028,8,23.350086992687466
Cyprus,2028,9,22.53716411242658
Cyprus,2028,10,21.136555038891856
Cyprus,2028,11,19.444190516828712
Cyprus,2028,12,17.9468136539881
Cyprus,2029,1,17.45070371212296
Cyprus,2029,2,17.740926928167937
Cyprus,2029,3,18.82280825775615
Cyprus,2029,4,20.287036727743725
Cyprus,2029,5,21.757537261776633
Cyprus,2029,6,22.913971670143837
Cyprus,2029,7,23.514239639677726
Cyprus,2029,8,23.416979723694567
Cyprus,2029,9,22.604070331836738
Cyprus,2029,10,21.20313072000954
Cyprus,2029,11,19.51002198025253
Cyprus,2029,12,18.01134803063269
Cyprus,2030,1,17.500123378879834
Cyprus,2030,2,17.796843285836985
Cyprus,2030,3,18.883383387587855
Cyprus,2030,4,20.3508523346145
Cyprus,2030,5,21.823525137181605
Cyprus,2030,6,22.98134415520417
Cyprus,2030,7,23.58242008819525
Cyprus,2030,8,23.485532965144557
Cyprus,2030,9,22.672633134378884
Cyprus,2030,10,21.271342253535295
Cyprus,2030,11,19.577454279366975
Cyprus,2030,12,18.077436457705517
Cyprus,2031,1,17.550567053390296
Cyprus,2031,2,17.853968501615782
Cyprus,2031,3,18.945317746690307
Cyprus,2031,4,20.416145580123157
Cyprus,2031,5,21.8910796162354
Cyprus,2031,6,23.05034528205306
Cyprus,2031,7,23.65226680716387
Cyprus,2031,8,23.555768213675947
Cyprus,2031,9,22.742874306074555
Cyprus,2031,10,21.341211661122543
Cyprus,2031,11,19.646509617778975
Cyprus,2031,12,18.145101267081372
Cyprus,2032,1,17.602052750619805
Cyprus,2032,2,17.91232125661645
Cyprus,2032,3,19.00863062857843
Cyprus,2032,4,20.482936316501764
Cyprus,2032,5,21.960221056212504
Cyprus,2032,6,23.12099585922715
Cyprus,2032,7,23.723801002711298
Cyprus,2032,8,23.627707019329137
Cyprus,2032,9,22.8148156871257
Cyprus,2032,10,21.412761019485515
Cyprus,2032,11,19.717210254971178
Cyprus,2032,12,18.214364847241995
Cyprus,2033,1,17.65459853331504
Cyprus,2033,2,17.971920280547238
Cyprus,2033,3,19.073341376203643
Cyprus,2033,4,20.551244446215605
Cyprus,2033,5,22.030969865348197
Cyprus,2033,6,23.193316747115205
Cyprus,2033,7,23.797043933639543
Cyprus,2033,8,23.701370985568246
Cyprus,2033,9,22.888479172009284
Cyprus,2033,10,21.486012460351958
Cyprus,2033,11,19.78957850623283
Cyprus,2033,12,18.285249643385214
Cyprus,2034,1,17.708222512080283
Cyprus,2034,2,18.032784351734335
Cyprus,2034,3,19.139469381939307
Cyprus,2034,4,20.621089921985003
Cyprus,2034,5,22.103346503035027
Cyprus,2034,6,23.26732885799447
Cyprus,2034,7,23.87201691139944
Cyprus,2034,8,23.776781769393892
Cyprus,2034,9,22.963886709495455
Cyprus,2034,10,21.560988170586825
Cyprus,2034,11,19.86363674280892
Cyprus,2034,12,18.357778157439498
Cyprus,2035,1,17.7629428453738
Cyprus,2035,2,18.094932297212836
Cyprus,2035,3,19.20703408766076
Cyprus,2035,4,20.692492746828975
Cyprus,2035,5,22.17737147969183
Cyprus,2035,6,23.343053156027054
Cyprus,2035,7,23.94874130023618
Cyprus,2035,8,23.853961081310445
Cyprus,2035,9,23.04106030269486
Cyprus,2035,10,21.637710392210465
Cyprus,2035,11,19.939407391922032
Cyprus,2035,12,18.431972948034854
Czechia,2025,1,0.979948816931028
Czechia,2025,2,1.474044497693285
Czechia,2025,3,4.743641743317312
Czechia,2025,4,9.187895962711082
Czechia,2025,5,13.499086354430801
Czechia,2025,6,16.685116896584987
Czechia,2025,7,18.092017336734898
Czechia,2025,8,17.426444181762236
Czechia,2025,9,14.77818168781323
Czechia,2025,10,10.642642850151788
Czechia,2025,11,5.943370393067198
Czechia,2025,12,2.0545377598255072
Czechia,2026,1,1.045501003221034
Czechia,2026,2,1.5443217672409446
Czechia,2026,3,4.81670912059144
Czechia,2026,4,9.262368768479973
Czechia,2026,5,13.574060668813217
Czechia,2026,6,16.76010002201383
Czechia,2026,7,18.166858261037305
Czechia,2026,8,17.501264041148715
Czechia,2026,9,14.853304229874084
Czechia,2026,10,10.718524896933559
Czechia,2026,11,6.020532304039989
Czechia,2026,12,2.133493894904859
Czechia,2027,1,1.112102581036197
Czechia,2027,2,1.6158675102497
Czechia,2027,3,4.891226423803346
Czechia,2027,4,9.338437840659935
Czechia,2027,5,13.650744995481546
Czechia,2027,6,16.8368768285045
Czechia,2027,7,18.243548975483463
Czechia,2027,8,17.577964757497284
Czechia,2027,9,14.930316170940387
Czechia,2027,10,10.796284877383187
Czechia,2027,11,6.099543193417958
Czechia,2027,12,2.2142550806902364
Czechia,2028,1,1.17977118631552
Czechia,2028,2,1.6887000881115455
Czechia,2028,3,4.967212686090534
Czechia,2028,4,9.416122830408312
Czechia,2028,5,13.729159549956421
Czechia,2028,6,16.915468042197062
Czechia,2028,7,18.322110663125386
Czechia,2028,8,17.65656791708625
Czechia,2028,9,15.009239446783795
Czechia,2028,10,10.875945023058193
Czechia,2028,11,6.180425534873393
Czechia,2028,12,2.296843979162986
Czechia,2029,1,1.248524502073451
Czechia,2029,2,1.7628379100979146
Czechia,2029,3,5.044686989281217
Czechia,2029,4,9.495443438431721
Czechia,2029,5,13.809324598079002
Czechia,2029,6,16.995894440356096
Czechia,2029,7,18.40256455893632
Czechia,2029,8,17.737095158922784
Czechia,2029,9,15.090096046701547
Czechia,2029,10,10.957527619885695
Czechia,2029,11,6.2632018571903245
Czechia,2029,12,2.381283308318416
Czechia,2030,1,1.318380258392608
Czechia,2030,2,1.8382994333705938
Czechia,2030,3,5.123668463916147
Czechia,2030,4,9.576419414887823
Czechia,2030,5,13.891260455956399
Czechia,2030,6,17.078176851337957
Czechia,2030,7,18.48493194985076
Czechia,2030,8,17.819568174728374
Czechia,2030,9,15.172908013552842
Czechia,2030,10,11.04105500811147
Czechia,2030,11,6.347894744311816
Czechia,2030,12,2.4675958421330506
Czechia,2031,1,1.3893562325292805
Czechia,2031,2,1.915103163061758
Czechia,2031,3,5.204176289292263
Czechia,2031,4,9.659070559585416
Czechia,2031,5,13.974987490129024
Czechia,2031,6,17.162336154732657
Czechia,2031,7,18.5692341747681
Czechia,2031,8,17.904008709073423
Czechia,2031,9,15.257697443809775
Czechia,2031,10,11.126549582412736
Czechia,2031,11,6.434526835460019
Czechia,2031,12,2.555804410586461
Czechia,2032,1,1.4614702489207048
Czechia,2032,2,1.993267652303075
Czechia,2032,3,5.286229693502719
Czechia,2032,4,9.743416721857102
Czechia,2032,5,14.060526117537847
Czechia,2032,6,17.24839328132748
Czechia,2032,7,18.655492624632643
Czechia,2032,8,17.990438559304494
Czechia,2032,9,15.344486487575523
Czechia,2032,10,11.21403379196363
Czechia,2032,11,6.523120825107071
Czechia,2032,12,2.645931899763127
Czechia,2033,1,1.534740179239634
Czechia,2033,2,2.072811502258446
Czechia,2033,3,5.369847953524186
Czechia,2033,4,9.829477800784844
Czechia,2033,5,14.147896805600794
Czechia,2033,6,17.33636921321977
Czechia,2033,7,18.743728742480926
Czechia,2033,8,18.07887957575167
Czechia,2033,9,15.43329734872259
Czechia,2033,10,11.303530140420662
Czechia,2033,11,6.613699463055127
Czechia,2033,12,2.738001251874266
Czechia,2034,1,1.6091839424343561
Czechia,2034,2,2.153753362182215
Czechia,2034,3,5.455050395198668
Czechia,2034,4,9.91727374507991
Czechia,2034,5,14.237120072230937
Czechia,2034,6,17.42628498378781
Czechia,2034,7,18.833964023492626
Czechia,2034,8,18.16935366160851
Czechia,2034,9,15.524152284783668
Czechia,2034,10,11.395061185991835
Czechia,2034,11,6.706285554385431
Czechia,2034,12,2.8320354652832975
Czechia,2035,1,1.6848195047905392
Czechia,2035,2,2.2361119294737364
Czechia,2035,3,5.541856393339003
Czechia,2035,4,10.006824553253864
Czechia,2035,5,14.328216485927442
Czechia,2035,6,17.518161677807257
Czechia,2035,7,18.926220014997853
Czechia,2035,8,18.261882773081197
Czechia,2035,9,15.61707360712262
Czechia,2035,10,11.488649541473023
Czechia,2035,11,6.8009019597275255
Czechia,2035,12,2.928057594564052
Democratic Republic of Congo,2025,1,22.295133922151763
Democratic Republic of Congo,2025,2,23.455132502328524
Democratic Republic of Congo,2025,3,24.377758901927336
Democratic Republic of Congo,2025,4,25.14588669326713
Democratic Republic of Congo,2025,5,25.772157762207826
Democratic Republic of Congo,2025,6,26.22148329810534
Democratic Republic of Congo,2025,7,26.43354478369747
Democratic Republic of Congo,2025,8,26.345294984935208
Democratic Republic of Congo,2025,9,25.913458940985038
Democratic Republic of Congo,2025,10,25.13703495401296
Democratic Republic of Congo,2025,11,24.079795579183155
Democratic Republic of Congo,2025,12,22.89278861451112
Democratic Republic of Congo,2026,1,22.33008915046321
Democratic Republic of Congo,2026,2,23.49708267764163
Democratic Republic of Congo,2026,3,24.42496080386354
Democratic Republic of Congo,2026,4,25.196950411526814
Democratic Republic of Congo,2026,5,25.8259771596031
Democratic Republic of Congo,2026,6,26.27716647352736
Democratic Republic of Congo,2026,7,26.49034453515287
Democratic Republic of Congo,2026,8,26.402539272600734
Democratic Republic of Congo,2026,9,25.970481350171212
Democratic Republic of Congo,2026,10,25.19310515824054
Democratic Republic of Congo,2026,11,24.134049803135895
Democratic Republic of Congo,2026,12,22.944160097094027
Democratic Republic of Congo,2027,1,22.365899318637275
Democratic Republic of Congo,2027,2,23.540057029055788
Democratic Republic of Congo,2027,3,24.4733231985565
Democratic Republic of Congo,2027,4,25.249280536973856
Democratic Republic of Congo,2027,5,25.881140993843474
Democratic Republic of Congo,2027,6,26.334246748146143
Democratic Republic of Congo,2027,7,26.548571198295576
Democratic Republic of Congo,2027,8,26.461219951977
Democratic Republic of Congo,2027,9,26.02893181612035
Democratic Republic of Congo,2027,10,25.250579786706112
Democratic Republic of Congo,2027,11,24.189672038723984
Democratic Republic of Congo,2027,12,22.99685291606238
